"label";"weight";"id"
"esforço inovativo";5.87339336045218;"781"
"esforço interno";1.70588235294118;"782"
"esforço local";1.36274509803922;"783"
"esforço próprio";2;"784"
"esforço recente";1.39819004524887;"785"
"esforço tecnológico";1.23684210526316;"786"
"espacial";0.769230769230769;"787"
"espaço";2.6219298245614;"788"
"espaço civil";1.6;"789"
"espaço local";1.66666666666667;"790"
"espaço regional";1.35714285714286;"791"
"especial";1.60119047619048;"792"
"especialização";0.917948717948718;"793"
"especialização tecnológico";1.98684210526316;"794"
"espécie";0.166666666666667;"795"
"especificidade";1.60714285714286;"796"
"especificidade setorial";2.35714285714286;"797"
"específico";7.2777972027972;"798"
"esquema";0.25;"799"
"esquerda";0.2;"800"
"essencial";1.92857142857143;"801"
"estabelecimento";0.916666666666667;"802"
"estabilidade institucional";1.95774647887324;"803"
"estado";1.92777777777778;"804"
"estado capitalista";1.8;"805"
"estado estacionário";1.33333333333333;"806"
"estado unir";1.11111111111111;"807"
"estágio";2.05111111111111;"808"
"estágio atual";2;"809"
"estágio inicial";1.44444444444444;"810"
"estágio sucessivo";2;"811"
"estatística";0.193548387096774;"812"
"estatísticas";0.1;"813"
"estatístico";0.9;"814"
"estatístico oficial";1.25714285714286;"815"
"estável";0.25;"816"
"estima";0.5;"817"
"estimador";0.772727272727273;"818"
"estímulo";0.983333333333333;"819"
"estoque";0.531896551724138;"820"
"estrangeiro";1.71794871794872;"821"
"estratégia empresarial";1.69548872180451;"822"
"estratégia privado";1.08333333333333;"823"
"estratégia tecnológico";1.72504537205082;"824"
"estratégico";0.333333333333333;"825"
"estreito contato";2;"826"
"estrutura dissipativo";1.88888888888889;"827"
"estrutura econômico";3.57683792615299;"828"
"estrutura financeiro";1.79761904761905;"829"
"estrutura industrial";2.38095238095238;"830"
"estrutura institucional";1.67203219315895;"831"
"estrutura organizacional";4.30959595959596;"832"
"estrutura produtivo";5.46476608187135;"833"
"estrutura social";1.29135338345865;"834"
"estudante";0.333333333333333;"835"
"estudo acadêmico";1.53333333333333;"836"
"estudo econômico";1.60818713450292;"837"
"estudo empírico";6.90233516483516;"838"
"estudo recente";1.22564102564103;"839"
"estudo seminal";1.77777777777778;"840"
"et al.";2.79285714285714;"841"
"etapa";1.96950710108605;"842"
"etapa subsequente";0.929824561403509;"843"
"etho";0.6;"844"
"europa";0.533333333333333;"845"
"eurostat";0.25;"846"
"evento";0.333333333333333;"847"
"evidência";1.36666666666667;"848"
"evidência empírico";3.66666666666667;"849"
"evolução";2.40086996336996;"850"
"evolução histórico";1.54285714285714;"851"
"evolução industrial";1.85585585585586;"852"
"evolucionário";2.53024193548387;"853"
"evolucionismo";0.142857142857143;"854"
"evolucionista";0.895833333333333;"855"
"evolutionary";0.333333333333333;"856"
"exclusivo";0.5;"857"
"executivo";0.5;"858"
"exemplo";1.19108125886564;"859"
"exigência";0.333333333333333;"860"
"existência";0.235714285714286;"861"
"existente";1.44761904761905;"862"
"êxito";0.75;"863"
"expansão";0.958333333333333;"864"
"expectativa";0.5;"865"
"experiência";1.43071895424837;"866"
"experiência empírico";1.71008403361345;"867"
"experiência interno";1.5;"868"
"experiência recente";1.15294117647059;"869"
"experimental";0.75;"870"
"experimento";0.357142857142857;"871"
"explicação";0.933333333333333;"872"
"explícito";0.944444444444444;"873"
"exploração eficiente";0.966666666666667;"874"
"exportação";0.476190476190476;"875"
"externalidade";2.2280701754386;"876"
"externalidade jacobiano";1.89473684210526;"877"
"externalidade mar";1.29473684210526;"878"
"externalidade positivo";4.2280701754386;"879"
"externo";6.98730728335991;"880"
"extremo importância";1.22222222222222;"881"
"fábrica";0.5;"882"
"facebook";0.75;"883"
"fácil";0.333333333333333;"884"
"fase";3.10356506238859;"885"
"fase atual";2.04901960784314;"886"
"fase inicial";2.82954545454545;"887"
"fase intermediário";1.45454545454545;"888"
"fato";1.33134920634921;"889"
"fator importante";1.53289473684211;"890"
"fator institucional";1.45714285714286;"891"
"fator mercadológico";1.8;"892"
"fenômeno";1.50757575757576;"893"
"fenômeno econômico";1.84109589041096;"894"
"fenômeno social";1.64615384615385;"895"
"ferramenta";1.81818181818182;"896"
"ferramenta econométrico";2.1038961038961;"897"
"ferramenta metodológico";1.48484848484848;"898"
"ferramenta quantitativo";1.81818181818182;"899"
"ferrovia";0.292929292929293;"900"
"figura";0.333333333333333;"901"
"filiada";0.333333333333333;"902"
"filosofia";0.6;"903"
"fim";0.728846153846154;"904"
"fim prático";1.85714285714286;"905"
"finance";0.125;"906"
"financeiro";2.68298368298368;"907"
"financeiro additionality";3.68218623481781;"908"
"financiador";0.333333333333333;"909"
"financiamento";1.44047619047619;"910"
"financiamento acessível";1.13492063492063;"911"
"financiamento externo";1.69047619047619;"912"
"financiamento próprio";1.13492063492063;"913"
"financiamento público";3.00555555555556;"914"
"firma beneficiária";0.87;"915"
"firma beneficiário";1.12019230769231;"916"
"firma existente";1.5;"917"
"firma inovador";2.38953488372093;"918"
"firma local";1.28458498023715;"919"
"firma multinacional";1.20336134453782;"920"
"firma tradicional";1.18181818181818;"921"
"firma-específico";0.333333333333333;"922"
"física";0.333333333333333;"923"
"físico";0.333333333333333;"924"
"fixo";0.866666666666667;"925"
"flexibilidade";0.75;"926"
"fluxo circular";2;"927"
"fluxo contínuo";1.25714285714286;"928"
"fluxo internacional";3.85110722610723;"929"
"fluxo tecnológico";2.32371794871795;"930"
"foco";2.04057971014493;"931"
"foco principal";1.17391304347826;"932"
"fomento";0.583333333333333;"933"
"fonte alternativa";2;"934"
"fonte energético";1.90151515151515;"935"
"fonte externo";7.10212121212121;"936"
"fonte interno";2.2;"937"
"força";2.04642857142857;"938"
"força produtivo";1.88571428571429;"939"
"forma adequado";1.64117647058824;"940"
"forma complementar";1.31428571428571;"941"
"forma diferente";1.13348416289593;"942"
"forma específico";1.56666666666667;"943"
"forma geral";1.71904761904762;"944"
"forma moderno";1.86974789915966;"945"
"formação";1.03333333333333;"946"
"formal";0.2;"947"
"formato";1.16666666666667;"948"
"formato modular";1.91666666666667;"949"
"formato organizacional";2.14492753623188;"950"
"formulação";0.666666666666667;"951"
"fornecedor";1.13333333333333;"952"
"forte";0.785714285714286;"953"
"forte vantagem";1.10965794768612;"954"
"frascati";0.444444444444444;"955"
"freeman";0.719437229437229;"956"
"frequência percentual";1.33333333333333;"957"
"fronteira";2.61666666666667;"958"
"fronteira nacional";3.58518518518519;"959"
"fronteira tecnológico";6.71945965431906;"960"
"fruto";0.125;"961"
"função empreendedor";1.10573476702509;"962"
"função epidemiológico";1.5;"963"
"função principal";1.71428571428571;"964"
"funcional";0.25;"965"
"funcionalidade";0.333333333333333;"966"
"funcionamento";0.953846153846154;"967"
"fundamental";5.63611111111111;"968"
"fundamento";0.25;"969"
"fundamento conceitual";2.4;"970"
"funding";0.12;"971"
"fundo";1.33333333333333;"972"
"fundo rotativo";1.33333333333333;"973"
"futuro";1.44047619047619;"974"
"fuzzy";0.6;"975"
"gama";0.333333333333333;"976"
"garantia";0.714285714285714;"977"
"garantia real";1.85714285714286;"978"
"garcer";0.25;"979"
"gase";0.421052631578947;"980"
"gase poluente";1.14832535885167;"981"
"gasto";0.877857142857143;"982"
"gasto privado";1.21714285714286;"983"
"gasto público";1.36;"984"
"geografia";0.238095238095238;"985"
"geografia econômico";1.36054421768707;"986"
"geração";1.27738095238095;"987"
"geração futuro";1.14285714285714;"988"
"gerente";0.333333333333333;"989"
"gestão";1.30079365079365;"990"
"gestor";0.571428571428571;"991"
"gestor intermediário";1.57142857142857;"992"
"global";3.72982456140351;"993"
"globalização";0.633333333333333;"994"
"globalização contemporâneo";2.58333333333333;"995"
"globalização econômico";1.44285714285714;"996"
"governança";0.571428571428571;"997"
"governo";0.87032967032967;"998"
"governo estrangeiro";1.21794871794872;"999"
"governo geral";0.476190476190476;"1000"
"gráfico";0.45;"1001"
"grande área";1.37587657784011;"1002"
"grande capacidade";1.57330827067669;"1003"
"grande concentração";2.1;"1004"
"grande conjunto";1.38871951219512;"1005"
"grande corporação";1.95652173913043;"1006"
"grande desafio";3.05244755244755;"1007"
"grande detalhe";1.9;"1008"
"grande dificuldade";1.60526315789474;"1009"
"grande empresa";9.33555909332038;"1010"
"grande grupo";1.28985507246377;"1011"
"grande importância";1.54358974358974;"1012"
"grande indústria";1.60714285714286;"1013"
"grande mudança";2.05986696230599;"1014"
"grande nível";1.56538461538462;"1015"
"grande número";2.18181818181818;"1016"
"grande parte";13.6542247177552;"1017"
"grande possibilidade";1.37272727272727;"1018"
"grande potencial";1.66550522648084;"1019"
"grande probabilidade";1.61666666666667;"1020"
"grande risco";1.46666666666667;"1021"
"grande valor";1.02264808362369;"1022"
"grande variedade";1.7;"1023"
"grau";1.50952380952381;"1024"
"greenstein";0.166666666666667;"1025"
"group";1.2;"1026"
"guerra civil";2;"1027"
"guerra fria";2.33333333333333;"1028"
"habilidade";1.88006993006993;"1029"
"habilidades";0.25;"1030"
"habilidades específico";1.92307692307692;"1031"
"hélice quíntuplo";2;"1032"
"hélice triplo";2;"1033"
"herrera";0.333333333333333;"1034"
"heterodoxa";0.5;"1035"
"heterogeneidade";0.619047619047619;"1036"
"heterogeneidade tecnológico";1.30063965884861;"1037"
"heterogêneo";0.833333333333333;"1038"
"hiato tecnológico";2.18036529680365;"1039"
"hierarquia";0.125;"1040"
"hipersegmentação tecnológico";2.08823529411765;"1041"
"hipótese";0.75;"1042"
"hipótese adequado";1.39285714285714;"1043"
"história";1.16666666666667;"1044"
"história econômico";3.06666666666667;"1045"
"histórico";2.17777777777778;"1046"
"history-friendly model";1.63333333333333;"1047"
"hodgson";0.0625;"1048"
"homem";0.25;"1049"
"homogêneo";0.583333333333333;"1050"
"horizontal";0.75;"1051"
"html. acesso";1.79710144927536;"1052"
"https://ec.europa.eu/eurostat/web/science-technology-innovation/data/database";2;"1053"
"https://stats.oecd.org/index.aspx?datasetcode=msti_pub";1.25;"1054"
"https://www.ibge.gov.br/estatisticas/multidominio/ciencia-tecnologia-e-inovacao/9141-pesquisa-de-inovacao.html?=&t=o-que-e";0.333333333333333;"1055"
"https://www.mctic.gov.br/mctic/opencms/indicadores/detalhe/recursos_aplicados/recursosaplicados-cet.html dispêndio";0.901960784313725;"1056"
"hymer";0.105263157894737;"1057"
"ide";0.04;"1058"
"identificação";0.142857142857143;"1059"
"iii";0.666666666666667;"1060"
"imitação";0.488142292490119;"1061"
"imitador";0.416666666666667;"1062"
"impacto";4.37614490772386;"1063"
"impacto ambiental";3.23854033290653;"1064"
"impacto positivo";1.46666666666667;"1065"
"impacto potencial";1.19480519480519;"1066"
"implementação";0.6;"1067"
"implementação conjunto";1.1;"1068"
"implicação";1.3;"1069"
"implícito";0.65;"1070"
"importação";0.857142857142857;"1071"
"importante autor";0.896135265700483;"1072"
"importante canal";1.8;"1073"
"importante contribuição";1.33928571428571;"1074"
"importante fator";1.44871794871795;"1075"
"importante fonte";1.46666666666667;"1076"
"importante papel";2.69444444444444;"1077"
"importante referência";1.95789473684211;"1078"
"impossibilidade real";1.75;"1079"
"inance";0.333333333333333;"1080"
"incentivo";2.61315789473684;"1081"
"incentivo econômico";1.18207681365576;"1082"
"incentivo fiscal";2.17916666666667;"1083"
"incerteza";1.93894993894994;"1084"
"incerteza decorrente";1.75;"1085"
"incerteza inerente";1.44444444444444;"1086"
"incerteza presente";0.708791208791209;"1087"
"incerteza técnico";1.51648351648352;"1088"
"incerto";0.333333333333333;"1089"
"inclusão social";1.86666666666667;"1090"
"incorporação";0.25;"1091"
"incremental";2.1;"1092"
"independência";0.25;"1093"
"independente";1.85;"1094"
"indicador";1.14960529666412;"1095"
"indicador específico";1.33333333333333;"1096"
"indicador relativo";0.884453781512605;"1097"
"índice";0.4;"1098"
"individual";1.8;"1099"
"indivíduo";0.806818181818182;"1100"
"indústria específico";1.53333333333333;"1101"
"indústria extrativo";1.45454545454545;"1102"
"indústria farmacêutico";1.18518518518519;"1103"
"indústria infante";2;"1104"
"indústria intensivo";0.928571428571429;"1105"
"indústria manufatureiro";1.4;"1106"
"indústria químico";1.83333333333333;"1107"
"indústria têxtil";1.60714285714286;"1108"
"industrial";4.26941721132898;"1109"
"industrial correlato";2.06666666666667;"1110"
"industrial estratégico";1.9375;"1111"
"industrie";0.333333333333333;"1112"
"influência";1.33333333333333;"1113"
"informação administrativo";1.5;"1114"
"informação assimétrico";2.41854636591479;"1115"
"informação disponíveis";0.623776223776224;"1116"
"informação externo";1.2280701754386;"1117"
"informação interno";0.985294117647059;"1118"
"informação necessário";1.03864734299517;"1119"
"informação relativo";0.919230769230769;"1120"
"informação relevante";1.16666666666667;"1121"
"informação simétrico";1.2280701754386;"1122"
"informal";0.777777777777778;"1123"
"infraestrutura";1.48268398268398;"1124"
"infraestrutura adequado";1.36363636363636;"1125"
"infraestrutura físico";2;"1126"
"inglês";0.571428571428571;"1127"
"inicial";0.875;"1128"
"iniciativa";0.333333333333333;"1129"
"início";0.521428571428571;"1130"
"innovación tecnológico";3.74874686716792;"1131"
"inovação abrir";1.16923076923077;"1132"
"inovação ambiental";1.58964598401218;"1133"
"inovação ano";1.15463917525773;"1134"
"inovação brasileiro";1.17613636363636;"1135"
"inovação disruptivo";1.17613636363636;"1136"
"inovação gerencial";1.91176470588235;"1137"
"inovação incremental";5.97449343373713;"1138"
"inovação organizacional";6.93014732343784;"1139"
"inovação político";0.791002811621368;"1140"
"inovação privado";0.831395348837209;"1141"
"inovação radical";3.03142987964417;"1142"
"inovação radicial";3.72277774746262;"1143"
"inovação resultante";0.831395348837209;"1144"
"inovação significativa";1.4375;"1145"
"inovação sistêmico";1.16742857142857;"1146"
"inovação social";1.87139594474153;"1147"
"inovação técnico";1.29411764705882;"1148"
"inovador";3.19444444444444;"1149"
"inovadora";0.333333333333333;"1150"
"inovativo";0.925925925925926;"1151"
"insatisfação";0.25;"1152"
"inserção";1.33333333333333;"1153"
"instalação";0.333333333333333;"1154"
"instância";0.5;"1155"
"institucional";4.48302120414796;"1156"
"institucionalidade";0.111111111111111;"1157"
"instituição acadêmico";1.50974025974026;"1158"
"instituição educacional";1.66666666666667;"1159"
"instituição financeiro";1.85606060606061;"1160"
"instituição formal";2.01098901098901;"1161"
"instituição global";1.25910931174089;"1162"
"instituição informal";0.931623931623932;"1163"
"instituição local";1.11413043478261;"1164"
"instituição público";1.76666666666667;"1165"
"instituição social";1;"1166"
"instituição universitário";1.46428571428571;"1167"
"instituto nacional";2.34146341463415;"1168"
"instituto público";1.89285714285714;"1169"
"instrumento";3.62777777777778;"1170"
"instrumento financeiro";1.98106060606061;"1171"
"instrumento político";1.14516129032258;"1172"
"insuficiência";0.25;"1173"
"insumo";0.533333333333333;"1174"
"intangível";0.833333333333333;"1175"
"integração";0.739393939393939;"1176"
"inteligência artificial";4.09090909090909;"1177"
"intencional";0.142857142857143;"1178"
"intensidade";1.84126984126984;"1179"
"intensidade tecnológico";2.32017543859649;"1180"
"intensivo";2.56190476190476;"1181"
"interação frequente";1.18461538461538;"1182"
"interação quadro";0.868131868131868;"1183"
"interação universidade-emprês";2.56108597285068;"1184"
"interacting";0.666666666666667;"1185"
"interatividade";0.6;"1186"
"interativo";0.625;"1187"
"intercâmbio";0.2;"1188"
"interdependência";0.583333333333333;"1189"
"interessante";0.583333333333333;"1190"
"interesse";2.54871794871795;"1191"
"interferência";0.333333333333333;"1192"
"internacional";2.2816091954023;"1193"
"internalização";0.0333333333333333;"1194"
"interno";3.72689075630252;"1195"
"interpretação";0.2;"1196"
"interseção";0.5;"1197"
"intervenção";0.25;"1198"
"introdução";2.61111111111111;"1199"
"intuição";0.333333333333333;"1200"
"intuito";0.5;"1201"
"inúmera patente";1.10344827586207;"1202"
"inúmero país";1.25882352941176;"1203"
"inúmero possibilidade";1.33333333333333;"1204"
"invariância";0.4;"1205"
"invenção";2.93174962292609;"1206"
"inventor";0.25;"1207"
"investidor";0.75;"1208"
"investigação";0.225;"1209"
"investimento bruto";1.53846153846154;"1210"
"investimento direto";1.83928571428571;"1211"
"investimento internacional";1.66256157635468;"1212"
"investimento privado";1.35714285714286;"1213"
"isenção fiscal";2.125;"1214"
"item";0.25;"1215"
"iue";0.1;"1216"
"jogo evolucionário";1.88095238095238;"1217"
"journal of";3.1;"1218"
"juro";0.666666666666667;"1219"
"juro alto";1.38888888888889;"1220"
"jurowetzki";0.142857142857143;"1221"
"justiça social";2.2;"1222"
"karl kautsky";2;"1223"
"karl marx";2;"1224"
"kit";1;"1225"
"know-how";0.476190476190476;"1226"
"kondratiev";0.0526315789473684;"1227"
"krugman";0.142857142857143;"1228"
"laboratório";0.833333333333333;"1229"
"laboratório público";1.39285714285714;"1230"
"laço cooperativo";2.03571428571429;"1231"
"lacuna";1.1;"1232"
"lacunas institucional";1.95774647887324;"1233"
"lado";1.06626984126984;"1234"
"lar nº";1.66666666666667;"1235"
"largo";0.666666666666667;"1236"
"learning-by-using";0.25;"1237"
"lebendige marxismu";2;"1238"
"lee";0.166666666666667;"1239"
"legal";0.666666666666667;"1240"
"lei";0.333333333333333;"1241"
"lento";0.2;"1242"
"levantamento";0.333333333333333;"1243"
"liberdade";0.333333333333333;"1244"
"licenciamento";0.333333333333333;"1245"
"liderança";0.333333333333333;"1246"
"liderança político";1.57692307692308;"1247"
"ligação";1;"1248"
"limitação";1.65277777777778;"1249"
"limitação cognitivo";2.01785714285714;"1250"
"limite";0.916666666666667;"1251"
"limite setorial";1.33333333333333;"1252"
"linear";0.958333333333333;"1253"
"língua";0.666666666666667;"1254"
"língua inglês";3.23809523809524;"1255"
"linha";1.9;"1256"
"linha geral";1.42857142857143;"1257"
"link";0.714285714285714;"1258"
"link horizontal";1.71428571428571;"1259"
"link vertical";1.71428571428571;"1260"
"liquidez";0.277777777777778;"1261"
"liquidez necessário";1.09027777777778;"1262"
"list";0.645833333333333;"1263"
"literatura internacional";2.31428571428571;"1264"
"literatura neo-schumpeteriano";2.84015151515151;"1265"
"livre comércio";1.88888888888889;"1266"
"livro";1.01515151515152;"1267"
"lobbie";0.333333333333333;"1268"
"local";4.97722567287785;"1269"
"localidade";0.958333333333333;"1270"
"localidade estrangeiro";1.50961538461538;"1271"
"localização";1.2;"1272"
"localização geográfico";1.33333333333333;"1273"
"lógica";1.275;"1274"
"lógico";0.761904761904762;"1275"
"longo alcance";1.54545454545455;"1276"
"longo distância";3.40032467532468;"1277"
"longo fase";1.69004524886878;"1278"
"longo período";1;"1279"
"lucrativo";0.583333333333333;"1280"
"lucro";2.60238095238095;"1281"
"lucro conjunto";1.24285714285714;"1282"
"lucro extraordinário";1.33333333333333;"1283"
"lugar";0.761904761904762;"1284"
"lundvall";0.350742447516641;"1285"
"macroeconômico";0.6;"1286"
"maffioli";0.333333333333333;"1287"
"maioria";0.333333333333333;"1288"
"mais";0.65;"1289"
"mais endógeno";1.70833333333333;"1290"
"major innovatiom";2.5;"1291"
"manual";0.751794098328752;"1292"
"manual frascati";1.18181818181818;"1293"
"manual internacional";2.04895489548955;"1294"
"manual metodológico";1.18181818181818;"1295"
"manutenção";0.2;"1296"
"mão";0.783333333333333;"1297"
"mão invisível";1.08333333333333;"1298"
"mapa";0.166666666666667;"1299"
"máquina";1.72606837606838;"1300"
"máquina capitalista";1.6;"1301"
"mar";0.4;"1302"
"margem";0.0909090909090909;"1303"
"market share";2.66666666666667;"1304"
"markup";0.470588235294118;"1305"
"markup convencional";1.54751131221719;"1306"
"marshall";0.333333333333333;"1307"
"massa";0.25;"1308"
"matching";1.16216216216216;"1309"
"matéria patenteável";1.33333333333333;"1310"
"material";0.5;"1311"
"matriz energético";2.08333333333333;"1312"
"maturidade";1.08333333333333;"1313"
"maturidade tecnológico";1.61538461538462;"1314"
"mba";0.0666666666666667;"1315"
"mctic";2;"1316"
"mecânica clássico";2;"1317"
"mecanismo";3.32857142857143;"1318"
"mecanismo econômico";1.06565656565657;"1319"
"média";0.111111111111111;"1320"
"medida";1.12619047619048;"1321"
"médio";2.52307692307692;"1322"
"médio empresa";1.63636363636364;"1323"
"meio ambiente";2.77272727272727;"1324"
"melhoria";0.6;"1325"
"melhoria incremental";0.9;"1326"
"memória organizacional";2.11111111111111;"1327"
"mensuração";0.635294117647059;"1328"
"mentalidade";0.333333333333333;"1329"
"mento";0.333333333333333;"1330"
"mercado acionário";1.42553191489362;"1331"
"mercado consumidor";3.1660441426146;"1332"
"mercado doméstico";1.37894736842105;"1333"
"mercado estrangeiro";1.21228070175439;"1334"
"mercado externo";2.97004048582996;"1335"
"mercado financeiro";2.87669056016991;"1336"
"mercado global";2.20722394220846;"1337"
"mercado internacional";1.32722323049002;"1338"
"mercado interno";4.48632386289432;"1339"
"mercado nacional";1.03333333333333;"1340"
"mercado privado";1.13709677419355;"1341"
"mesmo";4.20471014492754;"1342"
"mesmo direção";1.25;"1343"
"mesmo forma";2.87646198830409;"1344"
"mesmo indústria";1.38392857142857;"1345"
"mesmo modo";1.5;"1346"
"mesmo região";1.38392857142857;"1347"
"mesmo sentido";0.875;"1348"
"mesmo setor";1.3416149068323;"1349"
"mesmo tempo";12.5201341000574;"1350"
"meta";0.361111111111111;"1351"
"metade";0.75;"1352"
"metáfora biológico";1.76388888888889;"1353"
"metáfora mecanicista";1.875;"1354"
"método";2.90833333333333;"1355"
"método reducionista";1.375;"1356"
"metodologia";0.533333333333333;"1357"
"metodologia disponíveis";1.57575757575758;"1358"
"métrica";1.23333333333333;"1359"
"métrica quadro";0.533333333333333;"1360"
"métrico";0.571428571428571;"1361"
"missão";0.25;"1362"
"mobilidade";0.0833333333333333;"1363"
"modalidade";0.333333333333333;"1364"
"modelagem";0.779661016949153;"1365"
"modelagem evolucionár";1.77966101694915;"1366"
"modelagem evolucionário";1.99394673123487;"1367"
"modelo convencional";1.51551956815115;"1368"
"modelo econômico";1.67389060887513;"1369"
"modelo epidêmico";1.40909090909091;"1370"
"modelo evolucionário";3.02971505008856;"1371"
"modelo hf";1.13859649122807;"1372"
"modelo linear";6.0501828631139;"1373"
"modelo mental";1.6;"1374"
"modelo precursor";1.07575757575758;"1375"
"modelo sdo";0.93859649122807;"1376"
"modelo tradicional";0.909090909090909;"1377"
"moeda";0.0666666666666667;"1378"
"momento";1.21190476190476;"1379"
"monopólio";0.333333333333333;"1380"
"monopólio natural";1.66666666666667;"1381"
"montante";0.8;"1382"
"motivo";0.685714285714286;"1383"
"motivo finance";1.125;"1384"
"motor";0.444444444444444;"1385"
"movimento";1.53361344537815;"1386"
"mudança climático";2.01138211382114;"1387"
"mudança disruptivo";1.66666666666667;"1388"
"mudança econômico";1.64525745257453;"1389"
"mudança estrutural";4.48571428571429;"1390"
"mudança institucional";5.51065125488456;"1391"
"mudança necessário";1.24284199363733;"1392"
"mudança organizacional";1.75757575757576;"1393"
"mudança qualitativo";1.43333333333333;"1394"
"mudança radical";2;"1395"
"mudança técnico";10.0596277278562;"1396"
"multinacional";1.31764705882353;"1397"
"múltiplo forma";1.62820512820513;"1398"
"mundial";1.16666666666667;"1399"
"mundo";1.33333333333333;"1400"
"mutação";0.4;"1401"
"nação";0.266666666666667;"1402"
"nacional";4.76604253921327;"1403"
"nações unida";2;"1404"
"nanotecnologia";0.0833333333333333;"1405"
"natureza organizacional";1.59090909090909;"1406"
"natureza público";1.09285714285714;"1407"
"necessidade";2.28968253968254;"1408"
"negociante independente";1.75;"1409"
"negócio";1.48452380952381;"1410"
"negócio internacional";1.69827586206897;"1411"
"negócios internacional";1.94827586206897;"1412"
"neo-schumpeteriano";0.755128205128205;"1413"
"neoschumpeteriano";0.333333333333333;"1414"
"nível alto";1.35384615384615;"1415"
"nível individual";2.13333333333333;"1416"
"nível local";1.66666666666667;"1417"
"nível setorial";1.85714285714286;"1418"
"noção";0.510504201680672;"1419"
"noção socioeconômico";1.26050420168067;"1420"
"norma";0.785714285714286;"1421"
"nota";1;"1422"
"nota metodológico";1.5;"1423"
"novo abordagem";3.60816993464052;"1424"
"novo agenda";1.78142076502732;"1425"
"novo área";3.06134654818865;"1426"
"novo ativo";1.63809523809524;"1427"
"novo capacidade";1.51034482758621;"1428"
"novo capacitação";1.40695652173913;"1429"
"novo centro";1.28571428571429;"1430"
"novo conceito";1.22222222222222;"1431"
"novo conhecimento";8.818197925755;"1432"
"novo demanda";3.49749373433584;"1433"
"novo diretriz";1.57142857142857;"1434"
"novo empresa";4.31623275928604;"1435"
"novo equipamento";1.4375;"1436"
"novo estratégia";1.8;"1437"
"novo estrutura";3.52760577915377;"1438"
"novo fase";2.02270381836945;"1439"
"novo firma";1.64035087719298;"1440"
"novo fonte";1.64035087719298;"1441"
"novo forma";11.0684177972798;"1442"
"novo habilidade";1.66666666666667;"1443"
"novo ideia";4.53693789282706;"1444"
"novo indicador";1.13445378151261;"1445"
"novo indústria";1.74749373433584;"1446"
"novo informação";1.38948306595365;"1447"
"novo instituição";1.26860025220681;"1448"
"novo investimento";1.60512820512821;"1449"
"novo máquina";1.56666666666667;"1450"
"novo medicamento";2.14705882352941;"1451"
"novo mercado";7.14483016050765;"1452"
"novo mercadoria";2.14035087719298;"1453"
"novo método";1.80701754385965;"1454"
"novo modelo";3.87953555878084;"1455"
"novo mudança";1.61535087719298;"1456"
"novo mundo";1.66666666666667;"1457"
"novo natureza";1.41475409836066;"1458"
"novo negócio";1.66666666666667;"1459"
"novo ocupação";1.70285087719298;"1460"
"novo onda";2.28320802005013;"1461"
"novo oportunidades";2.24242424242424;"1462"
"novo padrão";4.91944444444444;"1463"
"novo paradigma";4.63728070175439;"1464"
"novo processo";3.01778909993989;"1465"
"novo século";2.00420168067227;"1466"
"novo serviço";3.55301218461402;"1467"
"novo setor";1.64035087719298;"1468"
"novo tendência";1.76415094339623;"1469"
"novo tipo";4.86458209973664;"1470"
"novo unidade";2.08963585434174;"1471"
"novo vantagem";1.46119856393262;"1472"
"novo versão";1.8695652173913;"1473"
"novo york";2.13725490196078;"1474"
"núcleo";0.333333333333333;"1475"
"núcleo endógeno";2;"1476"
"número";2.77314814814815;"1477"
"número crescente";1.92307692307692;"1478"
"número especial";3.00595238095238;"1479"
"objetivo principal";1.4375;"1480"
"objetivo público";1.58478260869565;"1481"
"objetivo socioeconômico";1.66666666666667;"1482"
"objeto";0.979166666666667;"1483"
"obra";0.726190476190476;"1484"
"obra local";1.07246376811594;"1485"
"observação";0.452380952380952;"1486"
"observável";0.666666666666667;"1487"
"obstáculo";0.0344827586206897;"1488"
"ocde";0.2;"1489"
"ocupação";0.729166666666667;"1490"
"ocupação técnico-científico";1.16666666666667;"1491"
"oecd";0.703703703703704;"1492"
"of occupatiom";3;"1493"
"ofensivo";0.333333333333333;"1494"
"oferta";0.603113553113553;"1495"
"ondas";0.925925925925926;"1496"
"ondas longo";1.73361823361823;"1497"
"opção";0.25;"1498"
"opção tecnológico";1.76190476190476;"1499"
"operação";1.32878787878788;"1500"
"operação internacional";1.49373040752351;"1501"
"oportunidade";0.619047619047619;"1502"
"oportunidade tecnológico";4.33182503770739;"1503"
"oportunidades";1.83333333333333;"1504"
"oportunidades tecnológico";1.75490196078431;"1505"
"oportunista";0.333333333333333;"1506"
"organização independente";1.09090909090909;"1507"
"organização industrial";3.54445288753799;"1508"
"organização produtivo";2.15;"1509"
"organização público";1.19090909090909;"1510"
"organização social";1.29166666666667;"1511"
"órgão definidor";1.75;"1512"
"orientação";0.5;"1513"
"oslo";0.888095238095238;"1514"
"oslo manual";0.793243243243243;"1515"
"p. vii";1.10714285714286;"1516"
"p&d imitador";0.916666666666667;"1517"
"p&d interno";1.19897959183673;"1518"
"pacote";0.333333333333333;"1519"
"padrão comportamental";1.81818181818182;"1520"
"padrão evolucionário";1.5;"1521"
"padrão setorial";1.81818181818182;"1522"
"padrão tecnológico";1.85096870342772;"1523"
"pagamento";1.36111111111111;"1524"
