dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,605,1980,DEPUTADO MILTON SALLES                     PFL,"DÁ A DENOMINAÇÃO DE CHIQUITO MIRANDA AO TRECHO RODOVIÁRIO QUE LIGA A
BR-262 ÀS CIDADES DE MOEMA E LAGOA DA PRATA.","DENOMINAÇÃO, RODOVIA, MUNICÍPIO, MOEMA, LAGOA DA PRATA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-04-02,000149669,PL. 605 1980 - PROJETO DE LEI,2031,NA,PRÓPRIO PÚBLICO,NA,20120309,1446,rosanacf,1980-03-31,"list(passo = 1, data = ""1980-03-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 2031, nome = ""DEPUTADO MILTON SALLES"", partido = ""PFL"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,603,1980,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A AUGUSTA E RESPEITÁVEL LOJA SIMBÓLICA
TRABALHO E JUSTIÇA, 1839, DE COROMANDEL.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, COROMANDEL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-04-01,000149672,PL. 603 1980 - PROJETO DE LEI,322,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7776 1980 - LEI ORDINÁRIA,20120202,1619,rosanacf,1980-03-28,"list(passo = 1, data = ""1980-03-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 7 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 8 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 8 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 21 6 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 23 8 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 9 1980"")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7776/1980,LEI 7776 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,599,1980,DEPUTADO EMÍLIO HADDAD                     MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DIVINOPOLITANA DE SAÚDE
ESCOLAR - ADISE, DE DIVINÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-29,000149674,PL. 599 1980 - PROJETO DE LEI,1192,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7744 1980 - LEI ORDINÁRIA,20120203,0904,rosanacf,1980-03-27,"list(passo = 1, data = ""1980-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 19 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 3 5 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 22 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1980"")",list(),list(),N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7744/1980,LEI 7744 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,598,1980,DEPUTADO EMÍLIO HADDAD                     MDB,DECLARA DE UTILIDADE PÚBLICA A LIGA ESPORTIVA MUNICIPAL DE OLIVEIRA.,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, OLIVEIRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-29,000149675,PL. 598 1980 - PROJETO DE LEI,1192,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7743 1980 - LEI ORDINÁRIA,20120203,0904,rosanacf,1980-03-27,"list(passo = 1, data = ""1980-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 19 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 3 5 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 22 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1980"")",list(),list(),N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7743/1980,LEI 7743 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,597,1980,DEPUTADO GOMES MOREIRA                     MDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA EVANGÉLICA ASSEMBLÉIA DE DEUS,
COM SEDE EM ITAMBACURI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAMBACURI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-29,000149676,PL. 597 1980 - PROJETO DE LEI,312,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7742 1980 - LEI ORDINÁRIA,20120203,0905,rosanacf,1980-03-27,"list(passo = 1, data = ""1980-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 19 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 3 5 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 22 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1980"")",list(),list(),N,"list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7742/1980,LEI 7742 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,596,1980,DEPUTADO GOMES MOREIRA                     MDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA EVANGÉLICA ASSEMBLÉIA DE DEUS,
COM SEDE EM PRATÁPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PRATÁPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-29,000149677,PL. 596 1980 - PROJETO DE LEI,312,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7716 1980 - LEI ORDINÁRIA,20120203,0921,rosanacf,1980-03-27,"list(passo = 1, data = ""1980-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 19 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ PEREIRA\nPUBLICAÇÃO: 26 4 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 16 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 6 1980"")",list(),list(),N,"list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7716/1980,LEI 7716 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,595,1980,DEPUTADO KEMIL KUMAIRA                     PSDB,"DECLARA DE UTILIDADE PÚBLICA A CRECHE FUNDAÇÃO LAR DA CRIANÇA, DE
TEÓFILO OTÔNI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TEÓFILO OTÔNI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-29,000149678,PL. 595 1980 - PROJETO DE LEI,1695,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7926 1981 - LEI ORDINÁRIA,20120203,0922,rosanacf,1980-03-27,"list(passo = 1, data = ""1980-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 6 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 25 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 9 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 5 1981"")",list(),list(),N,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7926/1981,LEI 7926 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,594,1980,DEPUTADO EUCLIDES CINTRA                   PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE SÃO VICENTE DE PAULO DE
JACUTINGA, COM SEDE EM JACUTINGA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JACUTINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-28,000149679,PL. 594 1980 - PROJETO DE LEI,295,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7720 1980 - LEI ORDINÁRIA,20120203,0922,rosanacf,1980-03-26,"list(passo = 1, data = ""1980-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 6 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ PEREIRA\nPUBLICAÇÃO: 26 4 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 6 1980"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7720/1980,LEI 7720 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,593,1980,DEPUTADO LEÃO BORGES                       ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA A CASA DO CAMINHO,
DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-03-28,000149680,PL. 593 1980 - PROJETO DE LEI,713,NA,UTILIDADE PÚBLICA,NA,20120203,0944,rosanacf,1980-03-26,"list(passo = 1, data = ""1980-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1980\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 713, nome = ""DEPUTADO LEÃO BORGES"", partido = ""ARENA"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,592,1980,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMERCIAL E INDUSTRIAL
DE ITUIUTABA, COM SEDE EM ITUIUTABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITUIUTABA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-03-27,000149681,PL. 592 1980 - PROJETO DE LEI,1187,NA,UTILIDADE PÚBLICA,NA,20120203,0944,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1980\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,591,1980,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA CIÊNCIA E TRABALHO 30, DE
ITUIUTABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITUIUTABA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-03-27,000149682,PL. 591 1980 - PROJETO DE LEI,1187,NA,UTILIDADE PÚBLICA,NA,20120203,0945,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 31 3 1980\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,590,1980,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA ESTRELA VENDANOVENSE 59,
COM SEDE EM VENDA NOVA, DISTRITO DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-27,000149683,PL. 590 1980 - PROJETO DE LEI,1187,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7725 1980 - LEI ORDINÁRIA,20120203,0946,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 3 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 6 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 12 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ PEREIRA\nPUBLICAÇÃO: 26 4 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 6 1980"")",list(),list(),N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7725/1980,LEI 7725 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,589,1980,DEPUTADO ADEMIR LUCAS                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O CORINTIANS ATLÉTICO CLUBE, DE BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-27,000149684,PL. 589 1980 - PROJETO DE LEI,2030,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7730 1980 - LEI ORDINÁRIA,20120203,0946,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 19 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 3 5 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 16 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 6 1980"")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7730/1980,LEI 7730 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,588,1980,DEPUTADO ADEMIR LUCAS                      PMDB,"DENOMINA DE ESCOLA ESTADUAL PROFESSORA CONCEIÇÃO HILÁRIO A UNIDADE
ESCOLAR QUE MENCIONA (EM CONTAGEM).","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-27,000149685,PL. 588 1980 - PROJETO DE LEI,2030,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7843 1980 - LEI ORDINÁRIA,20120508,1607,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 10 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 26 9 1980 E 2 10 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 17 10 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 11 1980"")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7843/1980,LEI 7843 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,587,1980,DEPUTADO ADEMIR LUCAS                      PMDB,"DENOMINA DE ESCOLA ESTADUAL ADRIANO JOSÉ COSTA A UNIDADE ESCOLAR
QUE MENCIONA (EM CONTAGEM).","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-27,000149686,PL. 587 1980 - PROJETO DE LEI,2030,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7840 1980 - LEI ORDINÁRIA,20120508,1607,rosanacf,1980-03-25,"list(passo = 1, data = ""1980-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 31 3 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 10 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 27 9 1980 E 2 10 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 17 10 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 11 1980"")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7840/1980,LEI 7840 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,585,1980,DEPUTADO JUAREZ HOSKEN                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O ALÉM PARAÍBA TÊNIS CLUBE, DE ALÉM
PARAÍBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALÉM PARAÍBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-03-26,000149689,PL. 585 1980 - PROJETO DE LEI,2041,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7718 1980 - LEI ORDINÁRIA,20120203,0947,rosanacf,1980-03-24,"list(passo = 1, data = ""1980-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 31 3 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 5 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 12 4 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 26 4 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 16 5 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 6 1980"")",list(),list(),N,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7718/1980,LEI 7718 1980 - LEI ORDINÁRIA
