scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1806-37132008000900005,1806-3713,1806-3756,Jornal Brasileiro de Pneumologia,research-article,2007,2008,2008,2008,Health Sciences
S0006-87052008000300001,0006-8705,0006-8705;1678-4499,Bragantia,research-article,2006,2008,2008,2008,Agricultural Sciences
S0104-59702008000100012,0104-5970,0104-5970;1678-4758,"História, Ciências, Saúde-Manguinhos",research-article,2007,2007,2008,2008,Health Sciences;Human Sciences
S0100-69912001000600010,0100-6991,0100-6991;1809-4546,Revista do Colégio Brasileiro de Cirurgiões,research-article,2001,2001,2001,2008,Health Sciences
S1807-59322007000600004,1807-5932,1807-5932;1980-5322,Clinics,research-article,2007,2007,2007,2008,Health Sciences
S1413-78522008000500003,1413-7852,1413-7852;1809-4406,Acta Ortopédica Brasileira,research-article,2007,2007,2008,2008,Health Sciences
S0080-62342003000300006,0080-6234,0080-6234;1980-220X,Revista da Escola de Enfermagem da USP,research-article,2002,2003,2003,2008,Health Sciences
S0100-69912001000200013,0100-6991,0100-6991;1809-4546,Revista do Colégio Brasileiro de Cirurgiões,research-article,2000,2000,2001,2008,Health Sciences
S0080-62342001000200001,0080-6234,0080-6234;1980-220X,Revista da Escola de Enfermagem da USP,editorial,NA,NA,2001,2008,Health Sciences
S0080-62342001000100012,0080-6234,0080-6234;1980-220X,Revista da Escola de Enfermagem da USP,research-article,2000,2001,2001,2008,Health Sciences
S0034-89102008000900007,0034-8910,0034-8910;1518-8787,Revista de Saúde Pública,research-article,2007,2008,2008,2009,Health Sciences
S0100-879X2008001200007,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,2008,2008,2008,2009,Biological Sciences;Health Sciences
S0102-86502009000100009,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,2008,2008,2009,2009,Health Sciences
S0100-40422008000800050,0100-4042,0100-4042;1678-7064,Química Nova,research-article,2007,2008,2008,2009,Exact and Earth Sciences
S1413-81232009000100024,1413-8123,1413-8123;1678-4561,Ciência & Saúde Coletiva,research-article,2007,2007,2009,2009,Health Sciences
S0006-87052008000400010,0006-8705,0006-8705;1678-4499,Bragantia,research-article,2005,2008,2008,2009,Agricultural Sciences
S1678-58782008000400001,1678-5878,1678-5878;1806-3691,Journal of the Brazilian Society of Mechanical Sciences and Engineering,research-article,2008,2008,2008,2009,Engineering;Exact and Earth Sciences
S0100-06832008000700010,0100-0683,1806-9657,Revista Brasileira de Ciência do Solo,research-article,NA,NA,2008,2009,Agricultural Sciences
S0101-73302008000400011,0101-7330,1678-4626,Educação & Sociedade,research-article,2006,2008,2008,2009,Human Sciences
S1415-65552006000100002,1415-6555,1415-6555;1982-7849,Revista de Administração Contemporânea,research-article,2004,2004,2006,2009,Applied Social Sciences
S1414-32832003000100007,1414-3283,1414-3283;1807-5762,"Interface - Comunicação, Saúde, Educação",research-article,2001,2002,2003,2009,Health Sciences;Human Sciences
S0101-20612008000500017,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,2007,2008,2008,2009,Agricultural Sciences
S0104-83332002000100001,0104-8333,0104-8333;1809-4449,Cadernos Pagu,research-article,NA,NA,2002,2009,Human Sciences
S1413-86702008000600003,1413-8670,1413-8670;1678-4391,Brazilian Journal of Infectious Diseases,research-article,2008,2008,2008,2009,Biological Sciences;Health Sciences
S0103-84782009000200002,0103-8478,0103-8478;1678-4596,Ciência Rural,research-article,2008,2008,2009,2008,Agricultural Sciences
S0006-87051972000100041,0006-8705,0006-8705;1678-4499,Bragantia,undefined,NA,NA,1972,2009,Agricultural Sciences
S1415-65552005000300006,1415-6555,1415-6555;1982-7849,Revista de Administração Contemporânea,research-article,2003,2004,2005,2009,Applied Social Sciences
S0006-87051966000100008,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1965,NA,1966,2009,Agricultural Sciences
S0103-05822009000100003,0103-0582,0103-0582;1984-0462,Revista Paulista de Pediatria,research-article,2008,2008,2009,2009,Health Sciences
S1415-65552004000100006,1415-6555,1415-6555;1982-7849,Revista de Administração Contemporânea,research-article,NA,NA,2004,2009,Applied Social Sciences
S0482-50042009000200010,0482-5004,0482-5004;1809-4570,Revista Brasileira de Reumatologia,research-article,2008,2009,2009,2009,Health Sciences
S1516-18462009000100020,1516-1846,1516-1846;1982-0216,Revista CEFAC,research-article,2007,2008,2009,2008,Health Sciences
S1516-35982009000200005,1516-3598,1516-3598;1806-9290,Revista Brasileira de Zootecnia,research-article,2007,2008,2009,2009,Agricultural Sciences
S0101-81752001000100031,0101-8175,0101-8175,Revista Brasileira de Zoologia,research-article,2000,2001,2001,2009,Biological Sciences
S1516-35982009000400013,1516-3598,1516-3598;1806-9290,Revista Brasileira de Zootecnia,research-article,NA,NA,2009,2009,Agricultural Sciences
S1517-86922009000200011,1517-8692,1517-8692;1806-9940,Revista Brasileira de Medicina do Esporte,research-article,2008,2009,2009,2009,Health Sciences
S0071-12761990000100016,0071-1276,0071-1276;2316-8935,Anais da Escola Superior de Agricultura Luiz de Queiroz,undefined,1990,1990,1990,2009,Agricultural Sciences
S1413-24782009000100004,1413-2478,1413-2478;1809-449X,Revista Brasileira de Educação,research-article,2008,2008,2009,2009,Human Sciences
S0001-37652009000200010,0001-3765,0001-3765;1678-2690,Anais da Academia Brasileira de Ciências,research-article,2007,2009,2009,2009,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences;Health Sciences;Human Sciences
S0104-42302009000200027,0104-4230,0104-4230;1806-9282,Revista da Associação Médica Brasileira,research-article,2007,2008,2009,2009,Health Sciences
S0074-02761995000500014,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1995,2009,Biological Sciences;Health Sciences
S0101-81752002000600011,0101-8175,0101-8175,Revista Brasileira de Zoologia,research-article,2002,2002,2002,2009,Biological Sciences
S0074-02761992000400018,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1992,2009,Biological Sciences;Health Sciences
S0101-81752001000400023,0101-8175,0101-8175,Revista Brasileira de Zoologia,research-article,2000,2001,2001,2009,Biological Sciences
S0074-02761991000700021,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1991,2009,Biological Sciences;Health Sciences
S1516-35982009000500021,1516-3598,1516-3598;1806-9290,Revista Brasileira de Zootecnia,research-article,2007,2008,2009,2009,Agricultural Sciences
S0006-87052009000100025,0006-8705,0006-8705;1678-4499,Bragantia,rapid-communication,2007,2008,2009,2009,Agricultural Sciences
S0034-89102001000100004,0034-8910,0034-8910;1518-8787,Revista de Saúde Pública,research-article,1999,2000,2001,2009,Health Sciences
S0074-02761990000100005,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1990,2009,Biological Sciences;Health Sciences
S0074-02761973000300003,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1973,2009,Biological Sciences;Health Sciences
S0074-02761987000600005,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1987,2009,Biological Sciences;Health Sciences
S0074-02761988000300013,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1988,2009,Biological Sciences;Health Sciences
S0101-81751999000200008,0101-8175,0101-8175,Revista Brasileira de Zoologia,research-article,1997,1999,1999,2009,Biological Sciences
S0034-71672009000300012,0034-7167,0034-7167;1984-0446,Revista Brasileira de Enfermagem,research-article,2008,2009,2009,2009,Health Sciences
S1516-18462009000200008,1516-1846,1516-1846;1982-0216,Revista CEFAC,research-article,2007,2008,2009,2009,Health Sciences
S0102-09352009000300006,0102-0935,0102-0935;1678-4162,Arquivo Brasileiro de Medicina Veterinária e Zootecnia,research-article,2008,2009,2009,2009,Agricultural Sciences
S0103-21002009000300015,0103-2100,0103-2100;1982-0194,Acta Paulista de Enfermagem,research-article,2008,2008,2009,2009,Health Sciences
S1415-54192009000400006,1415-5419,1980-5500,Revista Dental Press de Ortodontia e Ortopedia Facial,research-article,2007,2008,2009,2009,Health Sciences
S0102-71822009000100004,0102-7182,1807-0310,Psicologia & Sociedade,research-article,2008,2009,2009,2009,Human Sciences
S1516-14392009000200002,1516-1439,1516-1439;1980-5373,Materials Research,research-article,2007,2009,2009,2009,Engineering
S0102-311X2009000800023,0102-311X,0102-311X;1678-4464,Cadernos de Saúde Pública,rapid-communication,NA,NA,2009,2009,Health Sciences
S0100-40422009000500043,0100-4042,0100-4042;1678-7064,Química Nova,research-article,2008,2009,2009,2009,Exact and Earth Sciences
S0004-27492009000300020,0004-2749,0004-2749;1678-2925,Arquivos Brasileiros de Oftalmologia,research-article,2007,2008,2009,2009,Health Sciences
S0101-47142004000100011,0101-4714,0101-4714;1982-0267,Anais do Museu Paulista: História e Cultura Material,research-article,NA,NA,2004,2009,Applied Social Sciences;Human Sciences
S0101-81751989000100003,0101-8175,0101-8175,Revista Brasileira de Zoologia,research-article,NA,NA,1989,2009,Biological Sciences
S0104-11692009000300001,0104-1169,1518-8345,Revista Latino-Americana de Enfermagem,editorial,NA,NA,2009,2009,Health Sciences
S0004-282X2009000400025,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2009,2009,Health Sciences
S0102-09352009000400001,0102-0935,0102-0935;1678-4162,Arquivo Brasileiro de Medicina Veterinária e Zootecnia,research-article,2008,2009,2009,2009,Agricultural Sciences
S0074-02761972000400002,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1972,2009,Biological Sciences;Health Sciences
S0074-02761960000200006,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1960,2009,Biological Sciences;Health Sciences
S0103-97332009000400009,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,NA,2009,2009,2009,Exact and Earth Sciences
S0102-76382009000200011,0102-7638,0102-7638;1678-9741,Brazilian Journal of Cardiovascular Surgery,research-article,2008,2009,2009,2009,Health Sciences
S1516-35982009000800017,1516-3598,1516-3598;1806-9290,Revista Brasileira de Zootecnia,research-article,2007,2008,2009,2009,Agricultural Sciences
S0037-86822009000400012,0037-8682,0037-8682;1678-9849,Revista da Sociedade Brasileira de Medicina Tropical,research-article,2009,2009,2009,2009,Health Sciences
S0102-46982009000200004,0102-4698,0102-4698;1982-6621,Educação em Revista,research-article,2007,2008,2009,2009,Human Sciences
S1679-39512009000200014,1679-3951,1679-3951,Cadernos EBAPE.BR,research-article,NA,NA,2009,2009,Applied Social Sciences
S0102-695X2001000200005,0102-695X,0102-695X;1981-528X,Revista Brasileira de Farmacognosia,research-article,NA,NA,2001,2009,Health Sciences
S0100-72032009000700001,0100-7203,0100-7203;1806-9339,Revista Brasileira de Ginecologia e Obstetrícia,research-article,NA,NA,2009,2009,Health Sciences
S0102-86502009000500015,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,rapid-communication,2009,2009,2009,2009,Health Sciences
S0074-02761944000500007,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1944,2009,Biological Sciences;Health Sciences
S0074-02761938000300006,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1938,2009,Biological Sciences;Health Sciences
S0074-02761923000100001,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,NA,NA,1923,2009,Biological Sciences;Health Sciences
S0101-31222009000200010,0101-3122,0101-3122,Revista Brasileira de Sementes,research-article,2008,2008,2009,2009,Agricultural Sciences
S1806-83242009000200007,1806-8324,1806-8324;1807-3107,Brazilian Oral Research,research-article,2007,2008,2009,2009,Health Sciences
S0074-02761943000600014,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,NA,NA,1943,2009,Biological Sciences;Health Sciences
S0103-50532009000800020,0103-5053,0103-5053;1678-4790,Journal of the Brazilian Chemical Society,research-article,2008,2009,2009,2009,Exact and Earth Sciences
S0103-166X2009000300010,0103-166X,0103-166X;1982-0275,Estudos de Psicologia (Campinas),research-article,2007,2007,2009,2009,Human Sciences
S0102-311X2009001100009,0102-311X,0102-311X;1678-4464,Cadernos de Saúde Pública,research-article,2008,2009,2009,2009,Health Sciences
S1415-47572009000400023,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,2009,2009,2009,2009,Biological Sciences
S0066-782X2009001000022,0066-782X,0066-782X;1678-4170,Arquivos Brasileiros de Cardiologia,research-article,2008,2009,2009,2009,Health Sciences
S1414-81452008000200012,1414-8145,1414-8145;2177-9465,Escola Anna Nery,research-article,2007,2008,2008,2009,Health Sciences
S0100-736X2009000900008,0100-736X,0100-736X;1678-5150,Pesquisa Veterinária Brasileira,research-article,2009,2009,2009,2009,Agricultural Sciences
S0011-52582009000200004,0011-5258,0011-5258;1678-4588,Dados,research-article,2009,2009,2009,2009,Human Sciences
S1414-81452006000100008,1414-8145,1414-8145;2177-9465,Escola Anna Nery,research-article,2005,2005,2006,2009,Health Sciences
S0482-50042009000600012,0482-5004,0482-5004;1809-4570,Revista Brasileira de Reumatologia,case-report,2009,2009,2009,2009,Health Sciences
S0104-66322009000400002,0104-6632,0104-6632;1678-4383,Brazilian Journal of Chemical Engineering,research-article,2009,2009,2009,2010,Engineering
S0100-204X2009001000014,0100-204X,0100-204X;1678-3921,Pesquisa Agropecuária Brasileira,research-article,2009,2009,2009,2010,Agricultural Sciences
S0004-27302009000900002,0004-2730,1677-9487,Arquivos Brasileiros de Endocrinologia & Metabologia,research-article,2009,2009,2009,2010,Health Sciences
S1679-62252009000400018,1679-6225,1679-6225;1982-0224,Neotropical Ichthyology,research-article,2009,2009,2009,2010,Biological Sciences
S0100-55022009000400006,0100-5502,0100-5502;1981-5271,Revista Brasileira de Educação Médica,research-article,2008,2009,2009,2010,Health Sciences;Human Sciences
S0104-11692009000600021,0104-1169,1518-8345,Revista Latino-Americana de Enfermagem,research-article,2008,2009,2009,2010,Health Sciences
S1516-14392009000400020,1516-1439,1516-1439;1980-5373,Materials Research,research-article,2009,2009,2009,2010,Engineering
S0103-64402009000500004,0103-6440,0103-6440;1806-4760,Brazilian Dental Journal,research-article,2009,2009,2009,2010,Health Sciences
S0101-47142009000200005,0101-4714,0101-4714;1982-0267,Anais do Museu Paulista: História e Cultura Material,research-article,2008,2009,2009,2010,Applied Social Sciences;Human Sciences
S0006-87051965000100013,0006-8705,0006-8705;1678-4499,Bragantia,research-article,NA,NA,1965,2010,Agricultural Sciences
S1808-86942009000600016,1808-8694,1808-8694;1808-8686,Brazilian Journal of Otorhinolaryngology,research-article,2008,2009,2009,2010,Health Sciences
S0037-86822009000600017,0037-8682,0037-8682;1678-9849,Revista da Sociedade Brasileira de Medicina Tropical,research-article,2009,2009,2009,2010,Health Sciences
S1413-86702009000400001,1413-8670,1413-8670;1678-4391,Brazilian Journal of Infectious Diseases,rapid-communication,2009,NA,2009,2010,Biological Sciences;Health Sciences
S0102-37722009000400014,0102-3772,0102-3772;1806-3446,Psicologia: Teoria e Pesquisa,research-article,2009,2009,2009,2010,Human Sciences
S0100-40422010000200005,0100-4042,0100-4042;1678-7064,Química Nova,research-article,2008,2009,2010,2010,Exact and Earth Sciences
S1806-83242010000100010,1806-8324,1806-8324;1807-3107,Brazilian Oral Research,research-article,2009,2009,2010,2010,Health Sciences
S0080-62342009000500015,0080-6234,0080-6234;1980-220X,Revista da Escola de Enfermagem da USP,research-article,2009,2009,2009,2010,Health Sciences
S1413-77042009000200010,1413-7704,1413-7704;1980-542X,Tempo,research-article,2009,NA,2009,2010,Human Sciences
S1677-55382010000100027,1677-5538,1677-5538;1677-6119,International braz j urol,research-article,NA,NA,2010,2010,Health Sciences
S0101-28002009000400003,0101-2800,0101-2800;2175-8239,Brazilian Journal of Nephrology,research-article,2009,2009,2009,2010,Health Sciences
S0100-83582010000100019,0100-8358,0100-8358;1806-9681,Planta Daninha,research-article,2009,2010,2010,2010,Agricultural Sciences
S0103-97332010000100004,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,2009,NA,2010,2010,Exact and Earth Sciences
S0100-06832010000100007,0100-0683,1806-9657,Revista Brasileira de Ciência do Solo,research-article,2009,2009,2010,2010,Agricultural Sciences
S0103-50532010000300011,0103-5053,0103-5053;1678-4790,Journal of the Brazilian Chemical Society,research-article,2009,2009,2010,2010,Exact and Earth Sciences
S0066-782X2009001200026,0066-782X,0066-782X;1678-4170,Arquivos Brasileiros de Cardiologia,research-article,2009,2009,2009,2010,Health Sciences
S0006-87051958000100034,0006-8705,0006-8705;1678-4499,Bragantia,undefined,NA,NA,1958,2010,Agricultural Sciences
S0102-36162010000200008,0102-3616,0102-3616;1982-4378,Revista Brasileira de Ortopedia,research-article,NA,NA,2010,2010,Health Sciences
S0102-05362009000400009,0102-0536,0102-0536;1806-9991,Horticultura Brasileira,research-article,2008,2009,2009,2010,Agricultural Sciences
S0102-44502009000300007,0102-4450,0102-4450;1678-460X,DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada,research-article,NA,NA,2009,2010,"Linguistics, Letters and Arts"
S1677-04202009000400005,1677-0420,1677-9452,Brazilian Journal of Plant Physiology,research-article,2009,2010,2009,2010,Biological Sciences
S0100-83581999000200011,0100-8358,0100-8358;1806-9681,Planta Daninha,research-article,1998,1998,1999,2010,Agricultural Sciences
S0100-69911998000600015,0100-6991,0100-6991;1809-4546,Revista do Colégio Brasileiro de Cirurgiões,research-article,1998,1998,1998,2010,Health Sciences
S0006-87051950000500003,0006-8705,0006-8705;1678-4499,Bragantia,undefined,NA,NA,1950,2010,Agricultural Sciences
S1517-83822010000300029,1517-8382,1517-8382;1678-4405,Brazilian Journal of Microbiology,research-article,2009,2010,2010,2010,Biological Sciences
S0101-98802010000100011,0101-9880,0101-9880,Revista Brasileira de Coloproctologia,research-article,2009,2009,2010,2010,Health Sciences
S0104-11692010000200015,0104-1169,1518-8345,Revista Latino-Americana de Enfermagem,research-article,2009,2009,2010,2010,Health Sciences
S1414-81452010000200018,1414-8145,1414-8145;2177-9465,Escola Anna Nery,research-article,2009,2010,2010,2010,Health Sciences
S0004-282X2010000300008,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,2009,2010,2010,2010,Health Sciences
S0100-19652009000300006,0100-1965,0100-1965;1518-8353,Ciência da Informação,research-article,2009,2009,2009,2010,Applied Social Sciences
S0103-51502010000100011,0103-5150,1980-5918,Fisioterapia em Movimento,research-article,2009,2009,2010,2010,Health Sciences
S0100-204X2010000400005,0100-204X,0100-204X;1678-3921,Pesquisa Agropecuária Brasileira,research-article,2010,2010,2010,2010,Agricultural Sciences
S0103-84782010000500029,0103-8478,0103-8478;1678-4596,Ciência Rural,research-article,2009,2010,2010,2010,Agricultural Sciences
S0100-69162010000300010,0100-6916,0100-6916;1809-4430,Engenharia Agrícola,research-article,2008,2009,2010,2010,Agricultural Sciences
S0100-29452010000200032,0100-2945,0100-2945;1806-9967,Revista Brasileira de Fruticultura,research-article,2009,2009,2010,2010,Agricultural Sciences
S0100-46702010000200010,0100-4670,0100-4670;1678-4618,Eclética Química,research-article,NA,NA,2010,2010,Exact and Earth Sciences
S0066-782X2009001300010,0066-782X,0066-782X;1678-4170,Arquivos Brasileiros de Cardiologia,research-article,NA,NA,2009,2010,Health Sciences
S0102-09352010000300018,0102-0935,0102-0935;1678-4162,Arquivo Brasileiro de Medicina Veterinária e Zootecnia,research-article,2009,2010,2010,2010,Agricultural Sciences
S0074-02762010000400009,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,2009,2009,2010,2010,Biological Sciences;Health Sciences
S0004-282X2010000400023,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,2009,2010,2010,2010,Health Sciences
S1414-81452010000300023,1414-8145,1414-8145;2177-9465,Escola Anna Nery,research-article,2009,2010,2010,2010,Health Sciences
S0104-71832010000100004,0104-7183,0104-7183;1806-9983,Horizontes Antropológicos,research-article,2009,2010,2010,2010,Human Sciences
S1981-81222009000200009,1981-8122,1981-8122;2178-2547,Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas,research-article,NA,NA,2009,2010,Human Sciences
S0074-02762010000500008,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,2009,2010,2010,2010,Biological Sciences;Health Sciences
S0100-204X2010000700011,0100-204X,0100-204X;1678-3921,Pesquisa Agropecuária Brasileira,research-article,2009,2010,2010,2010,Agricultural Sciences
S0004-27302010000600002,0004-2730,1677-9487,Arquivos Brasileiros de Endocrinologia & Metabologia,editorial,NA,NA,2010,2010,Health Sciences
S0100-84041998000100002,0100-8404,0100-8404;1806-9959,Brazilian Journal of Botany,research-article,NA,NA,1998,2010,Biological Sciences
S1415-54192004000200001,1415-5419,1980-5500,Revista Dental Press de Ortodontia e Ortopedia Facial,editorial,NA,NA,2004,2010,Health Sciences
S1981-81222010000200006,1981-8122,1981-8122;2178-2547,Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas,research-article,2010,2010,2010,2010,Human Sciences
S0066-782X2010000400007,0066-782X,0066-782X;1678-4170,Arquivos Brasileiros de Cardiologia,research-article,2009,2009,2010,2010,Health Sciences
S0101-90742009000100019,0101-9074,0101-9074;1980-4369,História (São Paulo),research-article,2009,2009,2009,2010,Human Sciences
S1415-43662010001000015,1415-4366,1415-4366;1807-1929,Revista Brasileira de Engenharia Agrícola e Ambiental,research-article,2009,2010,2010,2010,Agricultural Sciences
S1413-70542004000500003,1413-7054,1413-7054;1981-1829,Ciência e Agrotecnologia,research-article,2003,2004,2004,2010,Agricultural Sciences
S0044-59672010000300009,0044-5967,0044-5967;1809-4392,Acta Amazonica,research-article,2008,2009,2010,2010,Agricultural Sciences;Biological Sciences;Exact and Earth Sciences;Health Sciences
S1415-52732010000300007,1415-5273,1415-5273;1678-9865,Revista de Nutrição,research-article,2008,2010,2010,2010,Health Sciences
S0102-05362010000200001,0102-0536,0102-0536;1806-9991,Horticultura Brasileira,letter,NA,NA,2010,2010,Agricultural Sciences
S0004-282X1997000400009,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,1997,2010,Health Sciences
S1677-55382010000400017,1677-5538,1677-5538;1677-6119,International braz j urol,rapid-communication,NA,NA,2010,2010,Health Sciences
S0100-40422010000800022,0100-4042,0100-4042;1678-7064,Química Nova,research-article,2010,2010,2010,2010,Exact and Earth Sciences
S1516-89132010000500001,1516-8913,1516-8913;1678-4324,Brazilian Archives of Biology and Technology,research-article,2008,2010,2010,2010,Agricultural Sciences;Biological Sciences;Engineering;Health Sciences
S0037-86822010000500001,0037-8682,0037-8682;1678-9849,Revista da Sociedade Brasileira de Medicina Tropical,editorial,NA,NA,2010,2010,Health Sciences
S0004-282X1997000100011,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,1997,2010,Health Sciences
S0104-42302010000400003,0104-4230,0104-4230;1806-9282,Revista da Associação Médica Brasileira,research-article,NA,NA,2010,2010,Health Sciences
S1519-566X2010000500015,1519-566X,1519-566X;1678-8052,Neotropical Entomology,research-article,2009,2010,2010,2010,Biological Sciences
S1516-635X2010000300005,1516-635X,1516-635X;1806-9061,Brazilian Journal of Poultry Science,research-article,2010,2010,2010,2010,Agricultural Sciences
S0104-40602010000200009,0104-4060,0104-4060;1984-0411,Educar em Revista,research-article,2010,2010,2010,2010,Human Sciences
S0365-05962010000500012,0365-0596,0365-0596;1806-4841,Anais Brasileiros de Dermatologia,case-report,2008,2010,2010,2010,Health Sciences
S0031-10492010004500001,0031-1049,0031-1049;1807-0205,Papéis Avulsos de Zoologia,research-article,2010,2010,2010,2010,Biological Sciences
S0102-37722010000500012,0102-3772,0102-3772;1806-3446,Psicologia: Teoria e Pesquisa,research-article,NA,NA,2010,2010,Human Sciences
S1519-69842010000400018,1519-6984,1519-6984;1678-4375,Brazilian Journal of Biology,research-article,2009,2009,2010,2010,Biological Sciences
S1413-85572004000200013,1413-8557,2175-3539,Psicologia Escolar e Educacional,editorial,NA,NA,2004,2010,Human Sciences
S1517-70762010000300007,1517-7076,1517-7076,Matéria (Rio de Janeiro),research-article,2008,2010,2010,2010,Engineering
S0036-46652010000600010,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,rapid-communication,2010,2010,2010,2011,Biological Sciences;Health Sciences
S1809-48722010000400006,1809-4872,1809-4856,Arquivos Internacionais de Otorrinolaringologia,research-article,2010,2010,2010,2011,Health Sciences
S0101-28002010000400011,0101-2800,0101-2800;2175-8239,Brazilian Journal of Nephrology,case-report,2009,2009,2010,2011,Health Sciences
S0103-90162011000100011,0103-9016,1678-992X,Scientia Agricola,research-article,2009,2010,2011,2011,Agricultural Sciences
S1983-32882009000100009,1983-3288,1984-3054;1983-3288,Psychology & Neuroscience,research-article,2008,2009,2009,2011,Health Sciences;Human Sciences
S0004-282X1994000100018,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,1994,2011,Health Sciences
S0103-73312010000400007,0103-7331,0103-7331;1809-4481,Physis: Revista de Saúde Coletiva,research-article,2010,2010,2010,2011,Health Sciences;Human Sciences
S1413-70542010000700003,1413-7054,1413-7054;1981-1829,Ciência e Agrotecnologia,research-article,2007,2008,2010,2011,Agricultural Sciences
S1516-35982011000100007,1516-3598,1516-3598;1806-9290,Revista Brasileira de Zootecnia,research-article,2009,2010,2011,2011,Agricultural Sciences
S1519-38292010000500005,1519-3829,1519-3829;1806-9304,Revista Brasileira de Saúde Materno Infantil,research-article,2010,2010,2010,2011,Health Sciences
S0102-64451985000100015,0102-6445,0102-6445;1807-0175,Lua Nova: Revista de Cultura e Política,research-article,NA,NA,1985,2011,Human Sciences
S0034-75902006000100011,0034-7590,0034-7590;2178-938X,Revista de Administração de Empresas,brief-report,NA,NA,2006,2011,Applied Social Sciences
S1413-41522010000400012,1413-4152,1413-4152;1809-4457,Engenharia Sanitaria e Ambiental,research-article,2009,2010,2010,2011,Engineering
S1415-65552011000100003,1415-6555,1415-6555;1982-7849,Revista de Administração Contemporânea,research-article,2010,2010,2011,2011,Applied Social Sciences
S0103-50532011000200009,0103-5053,0103-5053;1678-4790,Journal of the Brazilian Chemical Society,research-article,2010,2010,2011,2011,Exact and Earth Sciences
S0034-75902003000300006,0034-7590,0034-7590;2178-938X,Revista de Administração de Empresas,editorial,NA,NA,2003,2011,Applied Social Sciences
S0102-76381992000100004,0102-7638,0102-7638;1678-9741,Brazilian Journal of Cardiovascular Surgery,research-article,1992,NA,1992,2011,Health Sciences
S0036-46651988000200012,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,letter,NA,NA,1988,2011,Biological Sciences;Health Sciences
S0004-282X1991000300001,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,1991,2011,Health Sciences
S1413-70542003000400014,1413-7054,1413-7054;1981-1829,Ciência e Agrotecnologia,research-article,NA,NA,2003,2011,Agricultural Sciences
S1413-86702011000100004,1413-8670,1413-8670;1678-4391,Brazilian Journal of Infectious Diseases,research-article,2010,2010,2011,2011,Biological Sciences;Health Sciences
S1678-77572009000700009,1678-7757,1678-7757;1678-7765,Journal of Applied Oral Science,research-article,2009,2010,2009,2011,Health Sciences
S1519-69842011000100004,1519-6984,1519-6984;1678-4375,Brazilian Journal of Biology,research-article,2010,2010,2011,2011,Biological Sciences
